user_id,time_stamp,experiment_group,purchase,ad_exposure_count,peak_exposure_day,peak_exposure_hour,new_customer,device_type,traffic_source,sessions_7d,pageviews_session,time_on_site_sec,product_page_views,add_to_cart,banner_shown,banner_click,order_value_gbp,gender,age,region,education
801768,2024-01-14 16:44:42,control,0,3.0,Friday,22.0,1,mobile,organic,1,5.0,194.5939459165644,1.0,1,0,0,,female,32.0,South,high_school
360982,2024-02-05 14:24:22,variant,0,98.0,Wednesday,23.0,0,desktop,email,2,4.0,229.08411214363505,2.0,0,1,0,,male,38.0,South,high_school
362601,2024-01-08 02:06:07,control,0,108.0,Friday,14.0,1,desktop,paid_search,2,6.0,38.50512829395919,2.0,1,0,0,,female,42.0,North,high_school
820130,2024-01-31 23:25:13,variant,0,27.0,Thursday,14.0,1,mobile,social,1,7.0,62.20208803191152,1.0,0,1,0,,male,37.0,South,college
679063,2024-01-12 09:42:55,control,0,2.0,Saturday,15.0,1,tablet,organic,0,7.0,291.9831019239722,2.0,0,1,0,,male,29.0,North,college
114123,2024-01-14 16:37:30,control,0,25.0,Monday,11.0,1,mobile,social,1,5.0,131.66871787321438,1.0,0,1,0,,female,18.0,London,college
52053,2024-01-28 14:26:59,control,0,30.0,Thursday,21.0,0,desktop,organic,6,7.0,146.4360712071993,0.0,0,1,0,,female,40.0,South,graduate
386686,2024-01-10 02:06:01,control,0,300.0,Wednesday,11.0,1,mobile,organic,3,4.0,80.50450994210269,2.0,0,0,0,,female,39.0,South,high_school
445455,2024-02-27 13:05:16,variant,0,21.0,Friday,21.0,1,mobile,organic,3,10.0,70.76830192803536,3.0,1,1,0,,male,31.0,North,college
630667,2024-01-17 00:59:06,variant,0,3.0,Thursday,21.0,1,mobile,paid_search,2,5.0,182.15237797636195,0.0,0,0,0,,other,41.0,London,high_school
219989,2024-02-06 12:46:28,variant,0,34.0,Friday,14.0,1,desktop,email,4,7.0,424.3556820813331,2.0,1,0,0,,other,56.0,London,college
301992,2024-02-02 05:31:33,variant,0,6.0,Friday,12.0,1,desktop,paid_search,3,5.0,416.9295311397678,1.0,0,0,0,,other,58.0,London,college
410071,2024-01-27 06:58:31,variant,0,13.0,Wednesday,13.0,0,desktop,organic,2,12.0,83.42267542285215,2.0,0,1,0,,male,30.0,Scotland,graduate
89800,2024-01-01 21:19:25,control,0,5.0,Wednesday,14.0,0,mobile,organic,6,6.0,383.0711393616246,1.0,0,1,0,,female,70.0,Midlands,college
310157,2024-01-09 17:28:31,control,0,5.0,Thursday,14.0,0,mobile,paid_search,1,8.0,103.09230730639618,0.0,1,1,0,,female,19.0,Midlands,college
187304,2024-01-01 21:31:56,control,0,30.0,Saturday,10.0,0,desktop,social,5,5.0,404.9786325196425,1.0,1,0,0,,female,30.0,Midlands,college
72963,2024-01-14 19:04:49,control,0,29.0,Friday,22.0,1,mobile,organic,3,6.0,309.2639456672975,1.0,0,1,0,,female,54.0,London,high_school
214930,2024-02-21 18:54:52,control,0,1.0,Friday,14.0,0,mobile,paid_search,2,7.0,67.04963772560679,2.0,0,0,0,,female,49.0,North,college
147750,2024-01-03 10:00:07,variant,0,6.0,Saturday,21.0,1,mobile,organic,2,7.0,63.39285501235455,2.0,1,1,0,,male,31.0,North,college
599477,2024-01-31 20:01:24,variant,0,23.0,Friday,12.0,0,mobile,social,4,7.0,116.55149632141756,0.0,0,1,0,,male,34.0,North,graduate
666569,2024-01-20 22:07:17,variant,0,19.0,Friday,14.0,1,mobile,paid_search,4,4.0,45.24754656918418,1.0,0,0,0,,male,36.0,South,college
578485,2024-01-08 08:23:30,variant,0,6.0,Friday,10.0,0,mobile,social,2,3.0,273.52730673321065,1.0,0,1,0,,male,44.0,London,college
767395,2024-01-09 10:16:49,control,0,5.0,Tuesday,18.0,1,desktop,paid_search,1,3.0,140.96365938954557,1.0,0,1,0,,female,47.0,Midlands,college
446021,2024-01-04 07:27:32,variant,0,23.0,Thursday,14.0,1,tablet,paid_search,2,6.0,107.15448344589188,0.0,0,0,0,,male,54.0,London,high_school
223048,2024-02-13 12:22:55,variant,0,1.0,Sunday,16.0,0,mobile,paid_search,2,5.0,153.25092033090192,2.0,1,1,0,,male,30.0,Midlands,graduate
658016,2024-01-16 02:18:39,variant,1,52.0,Monday,16.0,0,desktop,organic,2,3.0,98.7193337124764,0.0,0,0,0,76.42274269593173,male,38.0,London,college
674857,2024-02-27 09:08:48,variant,1,54.0,Friday,12.0,0,mobile,paid_search,4,8.0,58.58411708239179,2.0,0,1,0,99.3299287235866,male,18.0,South,graduate
235583,2024-01-09 10:04:34,control,0,3.0,Tuesday,10.0,1,desktop,social,0,7.0,217.7443190505504,4.0,1,1,1,,female,52.0,Scotland,college
858156,2024-01-25 08:22:44,variant,0,42.0,Wednesday,20.0,1,mobile,organic,1,4.0,115.54871115858356,1.0,0,1,0,,male,38.0,Wales,college
158429,2024-02-24 21:50:28,control,0,89.0,Wednesday,23.0,0,mobile,paid_search,2,8.0,165.59881625141816,1.0,0,0,0,,female,55.0,South,high_school
335480,2024-02-26 05:29:15,variant,0,4.0,Monday,17.0,1,mobile,organic,0,7.0,47.56707035472808,0.0,0,0,0,,male,26.0,South,college
454257,2024-01-02 11:56:39,control,0,29.0,Sunday,12.0,0,mobile,paid_search,2,3.0,71.19052784088827,1.0,0,1,0,,female,40.0,Midlands,college
801449,2024-02-05 21:49:03,control,0,13.0,Wednesday,12.0,1,desktop,social,4,6.0,555.9946658437091,1.0,0,0,0,,male,39.0,Scotland,graduate
237169,2024-02-22 21:38:33,variant,0,3.0,Monday,12.0,0,mobile,email,1,8.0,101.05747145004284,2.0,0,0,0,,male,32.0,Wales,college
306851,2024-01-31 07:42:36,variant,0,9.0,Sunday,16.0,1,mobile,social,3,7.0,176.69618408235803,2.0,0,1,0,,male,40.0,London,graduate
545600,2024-02-23 23:07:22,control,0,7.0,Saturday,3.0,0,desktop,social,3,7.0,131.39902655645534,1.0,0,1,0,,female,19.0,South,graduate
770204,2024-02-19 21:10:41,variant,0,15.0,Monday,17.0,1,desktop,email,2,5.0,166.51831542127647,1.0,0,1,0,,male,39.0,South,college
203005,2024-02-24 05:56:10,control,0,1.0,Tuesday,18.0,0,mobile,social,1,13.0,144.23522525590965,1.0,0,1,0,,female,34.0,Midlands,college
822664,2024-01-03 22:56:51,variant,0,10.0,Thursday,22.0,1,mobile,paid_search,0,8.0,522.7209629030272,1.0,0,0,0,,male,40.0,Midlands,high_school
328158,2024-01-03 14:42:20,variant,0,13.0,Friday,8.0,1,mobile,social,1,10.0,68.86144219009583,1.0,0,0,0,,male,42.0,London,high_school
669403,2024-02-03 03:24:43,control,0,9.0,Thursday,14.0,0,mobile,organic,2,7.0,90.26107423816988,2.0,0,1,0,,female,35.0,North,high_school
761776,2024-02-24 21:09:57,control,0,82.0,Wednesday,11.0,0,mobile,paid_search,1,12.0,43.68921358566328,1.0,0,1,0,,female,29.0,London,college
599526,2024-01-29 13:07:20,variant,0,12.0,Wednesday,20.0,1,mobile,organic,1,6.0,163.9296443502985,1.0,0,1,0,,male,31.0,Wales,college
215975,2024-02-20 07:07:55,control,0,5.0,Sunday,0.0,0,mobile,social,2,8.0,123.46759739843506,3.0,0,0,0,,female,51.0,London,college
638827,2024-02-11 17:41:50,variant,0,7.0,Saturday,8.0,0,tablet,paid_search,7,10.0,255.97696249979413,1.0,0,1,0,,male,20.0,Midlands,college
777259,2024-02-08 00:35:14,variant,0,3.0,Saturday,21.0,1,desktop,social,2,7.0,112.6697549167166,2.0,0,1,0,,male,44.0,South,graduate
631990,2024-01-21 05:14:49,variant,0,1.0,Friday,23.0,1,mobile,paid_search,2,6.0,384.3383385184747,1.0,0,0,0,,male,50.0,North,high_school
386199,2024-02-07 03:06:10,control,0,22.0,Saturday,13.0,0,desktop,social,6,8.0,40.449787924214064,0.0,1,1,0,,female,23.0,North,college
481683,2024-01-22 05:34:47,variant,0,4.0,Wednesday,9.0,0,desktop,paid_search,0,10.0,73.72524525709817,2.0,0,1,0,,male,44.0,South,college
530710,2024-01-16 15:29:03,control,0,10.0,Tuesday,16.0,1,desktop,paid_search,3,6.0,196.8550258316453,3.0,0,1,0,,female,31.0,London,high_school
202737,2024-01-22 04:44:35,variant,0,5.0,Sunday,12.0,0,desktop,organic,3,6.0,201.2977620149136,0.0,0,1,0,,male,49.0,London,graduate
265602,2024-02-06 05:39:49,variant,1,11.0,Monday,20.0,0,mobile,email,7,11.0,39.97509816443411,1.0,0,0,0,93.24246098787413,male,42.0,North,high_school
422178,2024-01-22 16:02:19,control,0,3.0,Sunday,23.0,1,mobile,organic,2,7.0,311.8731636422043,0.0,0,1,0,,female,41.0,Midlands,postgraduate
677092,2024-01-22 11:46:56,control,0,22.0,Saturday,9.0,0,mobile,paid_search,1,10.0,140.99849145570303,0.0,0,1,1,,female,62.0,Midlands,graduate
34039,2024-02-23 11:32:03,variant,0,3.0,Wednesday,13.0,1,mobile,paid_search,5,4.0,274.9244674172979,3.0,0,1,0,,male,28.0,Scotland,high_school
372784,2024-01-24 11:47:42,control,0,164.0,Saturday,14.0,1,mobile,email,1,8.0,169.02118712347558,1.0,1,0,0,,female,49.0,South,high_school
705702,2024-01-07 17:42:39,variant,0,21.0,Monday,16.0,1,mobile,paid_search,1,13.0,350.2749604500299,0.0,0,0,0,,other,24.0,North,college
518636,2024-02-22 14:06:03,variant,0,22.0,Tuesday,14.0,0,mobile,social,2,5.0,165.54777971049526,1.0,0,1,0,,male,43.0,Midlands,college
227386,2024-01-17 04:16:59,control,0,5.0,Tuesday,14.0,0,mobile,social,1,8.0,165.15353542212716,2.0,0,1,0,,female,54.0,South,high_school
65985,2024-01-24 06:48:38,control,0,1.0,Thursday,17.0,1,desktop,paid_search,2,8.0,94.504298963427,2.0,1,0,0,,female,36.0,London,graduate
347152,2024-01-16 03:10:21,control,0,8.0,Sunday,19.0,1,mobile,social,3,5.0,348.03822531815445,0.0,0,1,0,,female,36.0,London,high_school
49127,2024-01-02 07:51:22,variant,0,11.0,Saturday,23.0,0,desktop,organic,4,9.0,110.51899567868956,3.0,0,1,0,,other,63.0,London,high_school
468744,2024-02-19 16:37:30,variant,0,2.0,Wednesday,23.0,0,desktop,social,4,3.0,469.89386129178206,0.0,0,1,0,,male,51.0,Midlands,graduate
1704,2024-01-09 09:42:37,variant,0,13.0,Thursday,22.0,0,mobile,paid_search,1,3.0,77.62507804619102,2.0,0,1,0,,male,30.0,North,graduate
14722,2024-02-29 14:52:03,control,0,19.0,Friday,18.0,1,mobile,paid_search,3,10.0,140.96365938954557,1.0,0,1,0,,female,51.0,South,college
428316,2024-01-26 18:37:00,variant,0,16.0,Wednesday,1.0,0,mobile,social,4,11.0,116.12539343023556,4.0,0,1,0,,male,51.0,North,graduate
75500,2024-01-06 05:36:56,control,0,1.0,Monday,13.0,0,mobile,social,1,6.0,140.96365938954557,0.0,1,0,0,,female,32.0,North,high_school
424587,2024-02-25 08:45:33,variant,0,5.0,Tuesday,9.0,1,mobile,organic,2,5.0,153.42257401679913,1.0,0,1,0,,other,43.0,South,college
180185,2024-01-22 00:02:04,variant,0,1.0,Friday,23.0,1,mobile,paid_search,5,5.0,414.38198066694986,3.0,0,1,0,,other,49.0,South,graduate
483861,2024-01-24 07:36:52,control,0,1.0,Friday,20.0,1,mobile,paid_search,4,6.0,222.31244326274424,3.0,0,1,0,,male,48.0,South,graduate
408183,2024-02-26 07:00:55,variant,0,89.0,Thursday,23.0,1,mobile,paid_search,1,1.0,319.9993466711512,0.0,0,0,0,,other,50.0,Scotland,graduate
86667,2024-01-15 20:25:53,variant,0,1.0,Friday,22.0,1,mobile,email,2,8.0,47.46039130577896,2.0,0,1,0,,male,36.0,London,college
730445,2024-02-05 17:15:01,variant,0,24.0,Wednesday,14.0,1,mobile,social,3,12.0,216.12383526482463,0.0,0,1,0,,male,56.0,London,graduate
180829,2024-01-22 22:54:55,control,0,44.0,Sunday,14.0,1,mobile,paid_search,3,5.0,209.16381916871728,1.0,0,1,0,,female,38.0,London,college
815919,2024-01-15 03:39:24,variant,0,20.0,Saturday,14.0,0,mobile,paid_search,0,7.0,148.5455578941909,0.0,0,1,0,,male,21.0,North,high_school
109969,2024-01-12 04:06:40,variant,0,23.0,Saturday,20.0,1,mobile,social,1,8.0,193.7087988010545,1.0,0,1,0,,male,42.0,Scotland,postgraduate
840080,2024-01-31 07:49:27,control,0,3.0,Saturday,10.0,0,mobile,organic,0,11.0,175.20602425065977,1.0,0,0,0,,female,42.0,South,graduate
254809,2024-01-07 00:48:09,control,0,38.0,Friday,18.0,0,mobile,social,6,10.0,174.29641753985754,2.0,0,0,0,,female,37.0,South,college
702270,2024-02-23 19:19:22,variant,1,108.0,Saturday,20.0,1,mobile,paid_search,1,7.0,103.8045782114587,4.0,0,0,0,55.56348069165369,male,42.0,North,postgraduate
30423,2024-02-24 03:00:02,variant,0,1.0,Sunday,12.0,1,desktop,social,1,12.0,118.4974044428468,3.0,0,0,0,,male,34.0,South,postgraduate
411271,2024-02-08 00:39:48,control,0,11.0,Wednesday,8.0,1,mobile,social,5,7.0,70.56993697645522,2.0,0,1,0,,female,45.0,North,high_school
655326,2024-02-15 02:53:40,control,0,15.0,Wednesday,11.0,1,mobile,organic,4,7.0,145.37653672537422,2.0,0,1,0,,female,51.0,North,college
804296,2024-01-17 17:24:11,variant,0,48.0,Tuesday,15.0,0,desktop,paid_search,3,5.0,104.27850126812254,1.0,0,1,0,,other,31.0,South,high_school
686786,2024-01-19 18:16:58,control,0,25.0,Sunday,14.0,1,desktop,paid_search,1,12.0,135.4447845314104,2.0,0,1,0,,female,35.0,Midlands,college
3352,2024-01-13 13:37:44,control,0,2.0,Tuesday,17.0,1,desktop,paid_search,4,4.0,49.32776150599162,2.0,0,0,0,,male,38.0,London,high_school
378386,2024-01-18 15:36:03,control,0,6.0,Monday,16.0,1,mobile,social,2,4.0,90.9423336297086,1.0,0,0,0,,female,50.0,Midlands,graduate
385978,2024-02-09 20:00:03,variant,0,5.0,Monday,23.0,1,mobile,email,2,11.0,26.40704477882408,0.0,0,1,0,,male,25.0,London,college
798345,2024-01-04 11:28:51,variant,0,67.0,Friday,14.0,1,desktop,social,1,8.0,597.5971542484893,0.0,0,1,0,,male,46.0,South,high_school
786942,2024-02-21 07:05:50,variant,0,13.0,Tuesday,15.0,1,desktop,email,5,9.0,218.50665133566463,1.0,1,0,0,,other,42.0,Midlands,high_school
706752,2024-02-29 05:42:40,control,0,20.0,Sunday,17.0,0,mobile,organic,1,8.0,103.95682856699813,2.0,0,0,0,,female,29.0,Midlands,college
653683,2024-01-11 16:15:32,control,0,1.0,Sunday,16.0,0,desktop,paid_search,4,10.0,161.39297521221872,0.0,0,1,0,,female,41.0,South,high_school
814064,2024-02-10 01:18:41,control,0,8.0,Sunday,11.0,0,desktop,social,6,5.0,140.96365938954557,1.0,0,1,0,,female,69.0,London,college
554151,2024-01-29 05:27:38,variant,0,14.0,Sunday,10.0,0,mobile,social,2,9.0,91.37969433033342,3.0,0,1,0,,male,54.0,London,graduate
260182,2024-02-26 00:41:19,variant,0,14.0,Wednesday,14.0,0,mobile,social,6,9.0,101.19504730160102,1.0,0,1,0,,male,58.0,North,college
245095,2024-02-05 20:16:16,control,0,26.0,Sunday,11.0,1,mobile,paid_search,0,6.0,73.89538294431253,1.0,0,0,0,,female,73.0,Scotland,college
498025,2024-02-14 08:40:54,variant,0,2.0,Saturday,10.0,0,desktop,paid_search,1,7.0,61.03873707550876,3.0,1,1,0,,male,36.0,North,high_school
713202,2024-01-03 04:49:48,variant,0,104.0,Saturday,7.0,0,mobile,organic,5,15.0,48.06297997659776,2.0,1,1,0,,male,56.0,North,high_school
307844,2024-02-18 18:10:57,control,0,53.0,Sunday,14.0,1,mobile,email,4,10.0,300.38946320896315,0.0,0,1,0,,female,45.0,North,graduate
732605,2024-02-03 13:44:51,control,1,3.0,Friday,20.0,1,mobile,social,4,8.0,175.9442053800017,1.0,0,1,0,91.98389729889288,female,46.0,London,high_school
600391,2024-01-19 05:18:40,variant,0,1.0,Sunday,21.0,0,mobile,paid_search,4,9.0,67.68022823264718,3.0,0,1,0,,male,47.0,South,high_school
604767,2024-01-17 22:39:36,control,0,10.0,Saturday,17.0,0,mobile,social,3,11.0,67.62647788728081,1.0,0,1,0,,female,38.0,South,graduate
298723,2024-02-06 14:18:15,control,0,21.0,Sunday,17.0,1,mobile,social,3,9.0,262.96820214198647,3.0,1,1,0,,female,53.0,South,college
694661,2024-01-16 02:38:31,control,0,1.0,Monday,22.0,0,mobile,social,2,10.0,270.44585784159074,1.0,0,1,0,,female,35.0,Wales,postgraduate
49076,2024-01-17 14:33:57,control,0,5.0,Saturday,18.0,1,mobile,social,2,10.0,206.07099474295785,1.0,1,1,0,,female,32.0,North,college
223078,2024-02-08 20:20:42,control,0,6.0,Monday,17.0,0,mobile,paid_search,1,7.0,147.43641402058776,2.0,0,1,0,,female,58.0,South,college
785103,2024-01-20 11:26:25,variant,0,76.0,Wednesday,14.0,1,mobile,paid_search,2,7.0,209.70248911535336,1.0,0,1,0,,male,30.0,London,college
207850,2024-02-16 19:26:17,variant,0,2.0,Friday,14.0,1,mobile,social,4,5.0,143.97465609501523,0.0,0,1,0,,male,20.0,London,graduate
828747,2024-01-29 11:36:44,control,0,54.0,Wednesday,14.0,1,mobile,email,1,7.0,84.736997110453,4.0,1,0,0,,male,62.0,North,postgraduate
274552,2024-01-18 20:05:55,control,0,1.0,Friday,20.0,1,mobile,organic,7,5.0,152.78084330304452,0.0,0,1,0,,female,49.0,Midlands,high_school
52715,2024-02-12 08:57:48,variant,0,22.0,Friday,16.0,0,mobile,paid_search,4,6.0,140.96365938954557,1.0,0,1,0,,male,44.0,Midlands,college
280484,2024-01-01 19:26:35,variant,0,8.0,Friday,20.0,0,mobile,paid_search,2,6.0,273.0675228526068,0.0,0,1,0,,male,42.0,London,college
49822,2024-02-07 14:11:38,variant,0,5.0,Friday,19.0,0,mobile,paid_search,4,8.0,79.55457259414779,1.0,1,1,0,,male,25.0,Scotland,graduate
822581,2024-01-08 08:15:51,variant,0,7.0,Saturday,9.0,1,mobile,organic,1,12.0,140.96365938954557,0.0,0,1,0,,male,57.0,London,graduate
61689,2024-01-22 06:52:40,control,0,2.0,Friday,20.0,0,desktop,organic,1,8.0,114.3182584617022,1.0,0,1,0,,female,31.0,Midlands,high_school
42023,2024-01-23 10:57:59,control,0,18.0,Thursday,17.0,1,mobile,email,3,8.0,56.14393393792908,2.0,0,0,0,,female,39.0,Scotland,college
567019,2024-02-25 15:53:04,control,0,10.0,Monday,16.0,0,desktop,paid_search,1,6.0,392.2052272507906,3.0,0,1,0,,male,50.0,London,college
494907,2024-01-20 17:14:59,control,0,11.0,Thursday,20.0,1,desktop,organic,3,8.0,165.55042735351813,1.0,0,0,0,,female,32.0,North,graduate
403691,2024-02-21 02:48:19,control,0,4.0,Monday,7.0,1,desktop,social,1,5.0,59.91837335605213,1.0,0,1,0,,female,30.0,South,postgraduate
35275,2024-01-03 18:53:06,variant,0,25.0,Tuesday,6.0,0,desktop,social,2,11.0,198.8316442097173,0.0,0,1,0,,male,54.0,London,college
344563,2024-02-09 01:24:19,control,0,5.0,Tuesday,2.0,0,mobile,paid_search,3,8.0,300.0820885087061,1.0,0,1,0,,female,35.0,London,college
354995,2024-02-29 08:15:56,variant,0,14.0,Monday,1.0,0,mobile,organic,2,9.0,161.60451681869708,1.0,0,1,0,,male,34.0,Scotland,college
825732,2024-02-22 00:15:38,control,0,19.0,Thursday,6.0,1,desktop,paid_search,2,6.0,231.82531453039823,2.0,1,1,1,,female,36.0,South,college
616042,2024-01-16 00:14:10,control,0,6.0,Thursday,21.0,1,mobile,organic,2,4.0,36.51685863467858,1.0,0,1,0,,male,23.0,Wales,high_school
156425,2024-01-01 14:15:04,variant,0,87.0,Friday,14.0,1,mobile,organic,4,5.0,140.96365938954557,1.0,0,0,0,,male,33.0,South,college
128435,2024-02-19 19:00:41,variant,0,66.0,Friday,13.0,0,mobile,organic,1,7.0,303.7017133465814,0.0,0,1,0,,male,47.0,South,graduate
80519,2024-02-07 10:17:22,variant,0,13.0,Friday,23.0,1,desktop,paid_search,2,9.0,405.0916813402119,1.0,0,1,0,,male,37.0,London,college
333233,2024-02-21 19:48:42,variant,0,48.0,Wednesday,9.0,0,mobile,social,4,7.0,73.61217696723021,1.0,0,1,0,,male,64.0,North,high_school
410236,2024-02-26 18:39:08,control,0,1.0,Saturday,13.0,0,desktop,email,3,3.0,101.57697844209164,1.0,0,0,0,,female,37.0,Midlands,college
407091,2024-01-05 12:16:23,variant,0,18.0,Monday,20.0,0,mobile,organic,1,5.0,140.96365938954557,1.0,0,0,0,,male,67.0,London,college
822185,2024-01-19 19:41:29,control,0,25.0,Sunday,16.0,0,desktop,paid_search,1,8.0,290.60989382601605,0.0,0,0,0,,female,28.0,London,college
234165,2024-01-17 17:19:07,variant,0,25.0,Friday,14.0,0,desktop,paid_search,4,11.0,36.77975086622103,0.0,0,1,1,,male,39.0,Midlands,high_school
739297,2024-02-02 12:34:52,variant,0,13.0,Wednesday,15.0,0,mobile,paid_search,2,5.0,313.8901066731811,1.0,0,0,0,,male,71.0,London,graduate
563291,2024-01-02 12:08:35,control,0,2.0,Monday,11.0,1,tablet,organic,1,6.0,181.0986629563098,1.0,0,0,0,,female,53.0,London,high_school
159559,2024-01-17 04:53:04,control,0,1.0,Friday,11.0,1,mobile,organic,1,9.0,107.04127471182386,0.0,0,1,0,,female,34.0,Wales,graduate
413579,2024-02-03 18:45:53,variant,0,24.0,Friday,18.0,0,mobile,paid_search,2,10.0,108.18919342441028,0.0,0,1,0,,male,30.0,London,high_school
595179,2024-01-08 08:04:56,variant,0,4.0,Friday,9.0,1,mobile,paid_search,5,7.0,273.34796597829256,0.0,0,0,0,,male,45.0,Wales,postgraduate
642299,2024-01-25 12:35:08,variant,0,15.0,Tuesday,18.0,1,mobile,organic,1,7.0,285.33010995438406,1.0,0,1,0,,male,20.0,Scotland,high_school
243243,2024-01-20 14:59:55,control,0,8.0,Monday,13.0,1,mobile,paid_search,5,8.0,52.5816803258966,1.0,0,0,0,,male,27.0,London,college
674618,2024-01-20 02:49:04,variant,0,3.0,Monday,7.0,0,desktop,organic,3,5.0,266.3201620856293,0.0,0,1,0,,male,45.0,South,college
601236,2024-01-18 01:09:01,control,0,1.0,Tuesday,0.0,0,mobile,paid_search,0,7.0,318.83243070212075,3.0,0,1,0,,female,53.0,London,high_school
322497,2024-02-21 12:03:18,variant,0,2.0,Friday,18.0,1,mobile,organic,3,7.0,15.987822329686924,1.0,0,1,0,,male,33.0,South,college
458694,2024-02-12 03:05:43,variant,0,9.0,Saturday,10.0,1,desktop,organic,4,8.0,88.06120536301417,0.0,0,1,0,,male,37.0,South,graduate
755838,2024-02-04 17:26:12,variant,0,7.0,Sunday,10.0,1,desktop,social,0,6.0,80.67273751933233,1.0,0,1,0,,male,32.0,North,graduate
72816,2024-02-18 00:22:24,variant,0,10.0,Wednesday,15.0,1,desktop,organic,2,6.0,239.79992787844824,0.0,0,1,0,,male,48.0,North,graduate
616119,2024-02-11 07:28:45,variant,0,1.0,Saturday,4.0,1,mobile,email,1,7.0,168.72452078629502,2.0,0,0,0,,male,25.0,South,high_school
553740,2024-02-21 04:04:45,variant,0,7.0,Friday,8.0,0,mobile,social,1,5.0,189.35127415163265,0.0,0,1,1,,other,51.0,Scotland,high_school
398298,2024-02-23 07:47:23,control,0,10.0,Friday,21.0,0,desktop,paid_search,2,5.0,212.4838326156692,0.0,1,0,0,,female,41.0,London,graduate
662124,2024-01-09 08:55:56,control,0,13.0,Friday,17.0,1,mobile,paid_search,5,8.0,390.8669802435445,2.0,1,0,0,,male,19.0,North,college
117554,2024-01-14 17:58:40,variant,0,4.0,Friday,14.0,1,desktop,paid_search,3,3.0,126.96761699782232,0.0,0,1,0,,male,32.0,South,high_school
635027,2024-02-25 10:29:52,variant,0,15.0,Tuesday,10.0,0,desktop,organic,2,9.0,140.96365938954557,4.0,0,0,0,,male,36.0,Midlands,college
723468,2024-02-21 18:07:39,variant,0,2.0,Thursday,10.0,1,mobile,paid_search,0,8.0,148.36305349444442,0.0,0,1,0,,male,49.0,South,graduate
859109,2024-01-16 14:57:09,control,0,16.0,Friday,11.0,0,mobile,paid_search,3,6.0,119.81484462128115,3.0,0,1,0,,female,31.0,Midlands,college
712188,2024-02-01 03:43:31,variant,0,3.0,Friday,9.0,0,mobile,paid_search,1,9.0,60.44182783236674,1.0,0,1,0,,male,42.0,Midlands,college
135817,2024-02-29 08:22:16,variant,0,4.0,Saturday,11.0,0,desktop,organic,3,11.0,58.33486131957181,1.0,0,1,0,,male,53.0,South,high_school
151868,2024-02-17 17:42:04,control,0,70.0,Tuesday,3.0,1,desktop,paid_search,3,5.0,8.596708215235312,0.0,0,0,0,,female,44.0,London,college
706634,2024-01-07 14:54:24,control,0,21.0,Friday,11.0,1,mobile,email,0,8.0,65.74767549296025,0.0,1,0,0,,female,39.0,Midlands,graduate
459066,2024-02-29 16:08:56,variant,0,157.0,Sunday,20.0,1,mobile,paid_search,2,6.0,461.7095200720863,0.0,0,0,0,,male,31.0,South,high_school
203548,2024-01-12 12:29:50,control,0,17.0,Friday,14.0,0,mobile,email,0,7.0,123.9177641704505,2.0,0,1,0,,female,38.0,North,high_school
596579,2024-01-24 20:25:48,variant,0,2.0,Saturday,14.0,0,mobile,paid_search,0,9.0,109.51003491083104,0.0,1,1,0,,male,27.0,Midlands,postgraduate
